date,series,adjusted_close
2022-10-01,MRVL,39.15184020996094
2022-11-01,MRVL,45.900787353515625
2022-12-01,MRVL,36.546974182128906
2023-01-01,MRVL,42.645538330078125
2023-02-01,MRVL,44.62214660644531
2023-03-01,MRVL,42.793785095214844
2023-04-01,MRVL,39.07635498046875
2023-05-01,MRVL,57.89200210571289
2023-06-01,MRVL,59.16880798339844
2023-07-01,MRVL,64.52884674072266
2023-08-01,MRVL,57.71234893798828
2023-09-01,MRVL,53.63038635253906
2023-10-01,MRVL,46.83687210083008
2023-11-01,MRVL,55.27782440185547
2023-12-01,MRVL,59.8206672668457
2024-01-01,MRVL,67.22175598144531
2024-02-01,MRVL,71.15380096435547
2024-03-01,MRVL,70.37930297851562
2024-04-01,MRVL,65.49943542480469
2024-05-01,MRVL,68.3813705444336
2024-06-01,MRVL,69.4645767211914
2024-07-01,MRVL,66.61815643310547
2024-08-01,MRVL,75.82810974121094
2024-09-01,MRVL,71.73037719726562
2024-10-01,MRVL,79.74317169189453
2024-11-01,MRVL,92.26557922363281
2024-12-01,MRVL,109.9442367553711
2025-01-01,MRVL,112.40023803710938
2025-02-01,MRVL,91.44595336914062
2025-03-01,MRVL,61.319183349609375
2025-04-01,MRVL,58.198265075683594
2025-05-01,MRVL,60.012908935546875
2025-06-01,MRVL,77.17227935791016
2025-07-01,MRVL,80.19913482666016
2025-08-01,MRVL,62.73633575439453
2025-09-01,MRVL,83.89126586914062
2025-10-01,MRVL,93.6026382446289
2025-11-01,MRVL,89.26899719238281
2025-12-01,MRVL,84.85547637939453
2026-01-01,MRVL,78.8610610961914
2026-02-01,MRVL,81.62899017333984
2026-03-01,MRVL,98.97602844238281
2026-04-01,MRVL,165.10926818847656
2026-05-01,MRVL,204.94943237304688
2026-06-01,MRVL,297.8165283203125
2026-07-01,MRVL,187.55999755859375
2026-08-01,MRVL,224.30679321289062
2016-09-01,AAPL,25.852909088134766
2016-10-01,AAPL,25.9649658203125
2016-11-01,AAPL,25.40410041809082
2016-12-01,AAPL,26.622356414794922
2017-01-01,AAPL,27.893478393554688
2017-02-01,AAPL,31.625017166137695
2017-03-01,AAPL,33.16483688354492
2017-04-01,AAPL,33.16250991821289
2017-05-01,AAPL,35.411163330078125
2017-06-01,AAPL,33.385162353515625
2017-07-01,AAPL,34.47698211669922
2017-08-01,AAPL,38.166011810302734
2017-09-01,AAPL,35.86674118041992
2017-10-01,AAPL,39.33890151977539
2017-11-01,AAPL,40.136619567871094
2017-12-01,AAPL,39.524715423583984
2018-01-01,AAPL,39.104312896728516
2018-02-01,AAPL,41.7706298828125
2018-03-01,AAPL,39.345821380615234
2018-04-01,AAPL,38.754844665527344
2018-05-01,AAPL,43.991554260253906
2018-06-01,AAPL,43.577232360839844
2018-07-01,AAPL,44.79667663574219
2018-08-01,AAPL,53.77493667602539
2018-09-01,AAPL,53.32841873168945
2018-10-01,AAPL,51.703102111816406
2018-11-01,AAPL,42.33462905883789
2018-12-01,AAPL,37.39423751831055
2019-01-01,AAPL,39.456687927246094
2019-02-01,AAPL,41.223426818847656
2019-03-01,AAPL,45.22315979003906
2019-04-01,AAPL,47.775367736816406
2019-05-01,AAPL,41.84105682373047
2019-06-01,AAPL,47.30210494995117
2019-07-01,AAPL,50.91572189331055
2019-08-01,AAPL,50.07759094238281
2019-09-01,AAPL,53.7313346862793
2019-10-01,AAPL,59.67855453491211
2019-11-01,AAPL,64.30687713623047
2019-12-01,AAPL,70.65937042236328
2020-01-01,AAPL,74.47565460205078
2020-02-01,AAPL,65.93321228027344
2020-03-01,AAPL,61.33359146118164
2020-04-01,AAPL,70.86320495605469
2020-05-01,AAPL,76.89327239990234
2020-06-01,AAPL,88.2262954711914
2020-07-01,AAPL,102.79523468017578
2020-08-01,AAPL,125.0575180053711
2020-09-01,AAPL,112.23584747314453
2020-10-01,AAPL,105.50033569335938
2020-11-01,AAPL,115.57489776611328
2020-12-01,AAPL,128.8167724609375
2021-01-01,AAPL,128.10809326171875
2021-02-01,AAPL,117.89631652832031
2021-03-01,AAPL,118.7616195678711
2021-04-01,AAPL,127.81336212158203
2021-05-01,AAPL,121.35917663574219
2021-06-01,AAPL,133.386962890625
2021-07-01,AAPL,142.05477905273438
2021-08-01,AAPL,148.09059143066406
2021-09-01,AAPL,138.0150146484375
2021-10-01,AAPL,146.11061096191406
2021-11-01,AAPL,161.46417236328125
2021-12-01,AAPL,173.44944763183594
2022-01-01,AAPL,170.72415161132812
2022-02-01,AAPL,161.4938201904297
2022-03-01,AAPL,170.77542114257812
2022-04-01,AAPL,154.18783569335938
2022-05-01,AAPL,145.78521728515625
2022-06-01,AAPL,133.91395568847656
2022-07-01,AAPL,159.17465209960938
2022-08-01,AAPL,154.20712280273438
2022-09-01,AAPL,135.55162048339844
2022-10-01,AAPL,150.40147399902344
2022-11-01,AAPL,145.4341278076172
2022-12-01,AAPL,127.65150451660156
2023-01-01,AAPL,141.75967407226562
2023-02-01,AAPL,145.04608154296875
2023-03-01,AAPL,162.25563049316406
2023-04-01,AAPL,166.95895385742188
2023-05-01,AAPL,174.64883422851562
2023-06-01,AAPL,191.1234893798828
2023-07-01,AAPL,193.56707763671875
2023-08-01,AAPL,185.36293029785156
2023-09-01,AAPL,168.92527770996094
2023-10-01,AAPL,168.4911651611328
2023-11-01,AAPL,187.66207885742188
2023-12-01,AAPL,190.21102905273438
2024-01-01,AAPL,182.17892456054688
2024-02-01,AAPL,178.80075073242188
2024-03-01,AAPL,169.63075256347656
2024-04-01,AAPL,168.49314880371094
2024-05-01,AAPL,190.4346923828125
2024-06-01,AAPL,208.63125610351562
2024-07-01,AAPL,219.98306274414062
2024-08-01,AAPL,227.1002655029297
2024-09-01,AAPL,231.06707763671875
2024-10-01,AAPL,224.03590393066406
2024-11-01,AAPL,235.62008666992188
2024-12-01,AAPL,248.6157989501953
2025-01-01,AAPL,234.2996826171875
2025-02-01,AAPL,240.36158752441406
2025-03-01,AAPL,220.7720947265625
2025-04-01,AAPL,211.20094299316406
2025-05-01,AAPL,199.8839569091797
2025-06-01,AAPL,204.1831512451172
2025-07-01,AAPL,206.5716552734375
2025-08-01,AAPL,231.28562927246094
2025-09-01,AAPL,253.69287109375
2025-10-01,AAPL,269.3749084472656
2025-11-01,AAPL,278.0930480957031
2025-12-01,AAPL,271.12200927734375
2026-01-01,AAPL,258.7756652832031
2026-02-01,AAPL,263.7093811035156
2026-03-01,AAPL,253.337890625
2026-04-01,AAPL,270.86663818359375
2026-05-01,AAPL,311.7911071777344
2026-06-01,AAPL,289.11065673828125
2026-07-01,AAPL,308.6438293457031
2026-08-01,AAPL,317.4700012207031
2016-09-01,AMZN,41.865501403808594
2016-10-01,AMZN,39.49100112915039
2016-11-01,AMZN,37.528499603271484
2016-12-01,AMZN,37.493499755859375
2017-01-01,AMZN,41.17399978637695
2017-02-01,AMZN,42.25199890136719
2017-03-01,AMZN,44.32699966430664
2017-04-01,AMZN,46.2495002746582
2017-05-01,AMZN,49.73099899291992
2017-06-01,AMZN,48.400001525878906
2017-07-01,AMZN,49.388999938964844
2017-08-01,AMZN,49.029998779296875
2017-09-01,AMZN,48.067501068115234
2017-10-01,AMZN,55.263999938964844
2017-11-01,AMZN,58.837501525878906
2017-12-01,AMZN,58.4734992980957
2018-01-01,AMZN,72.54450225830078
2018-02-01,AMZN,75.62249755859375
2018-03-01,AMZN,72.36699676513672
2018-04-01,AMZN,78.30650329589844
2018-05-01,AMZN,81.48100280761719
2018-06-01,AMZN,84.98999786376953
2018-07-01,AMZN,88.87200164794922
2018-08-01,AMZN,100.635498046875
2018-09-01,AMZN,100.1500015258789
2018-10-01,AMZN,79.90049743652344
2018-11-01,AMZN,84.50849914550781
2018-12-01,AMZN,75.09850311279297
2019-01-01,AMZN,85.9365005493164
2019-02-01,AMZN,81.99150085449219
2019-03-01,AMZN,89.0374984741211
2019-04-01,AMZN,96.32599639892578
2019-05-01,AMZN,88.75350189208984
2019-06-01,AMZN,94.68150329589844
2019-07-01,AMZN,93.33899688720703
2019-08-01,AMZN,88.81449890136719
2019-09-01,AMZN,86.79550170898438
2019-10-01,AMZN,88.83300018310547
2019-11-01,AMZN,90.04000091552734
2019-12-01,AMZN,92.39199829101562
2020-01-01,AMZN,100.43599700927734
2020-02-01,AMZN,94.1875
2020-03-01,AMZN,97.48600006103516
2020-04-01,AMZN,123.69999694824219
2020-05-01,AMZN,122.11849975585938
2020-06-01,AMZN,137.9409942626953
2020-07-01,AMZN,158.23399353027344
2020-08-01,AMZN,172.54800415039062
2020-09-01,AMZN,157.43649291992188
2020-10-01,AMZN,151.8074951171875
2020-11-01,AMZN,158.40199279785156
2020-12-01,AMZN,162.84649658203125
2021-01-01,AMZN,160.30999755859375
2021-02-01,AMZN,154.64649963378906
2021-03-01,AMZN,154.70399475097656
2021-04-01,AMZN,173.37100219726562
2021-05-01,AMZN,161.15350341796875
2021-06-01,AMZN,172.00799560546875
2021-07-01,AMZN,166.37950134277344
2021-08-01,AMZN,173.5395050048828
2021-09-01,AMZN,164.2519989013672
2021-10-01,AMZN,168.6215057373047
2021-11-01,AMZN,175.35350036621094
2021-12-01,AMZN,166.7169952392578
2022-01-01,AMZN,149.57350158691406
2022-02-01,AMZN,153.56300354003906
2022-03-01,AMZN,162.99749755859375
2022-04-01,AMZN,124.28150177001953
2022-05-01,AMZN,120.20950317382812
2022-06-01,AMZN,106.20999908447266
2022-07-01,AMZN,134.9499969482422
2022-08-01,AMZN,126.7699966430664
2022-09-01,AMZN,113.0
2022-10-01,AMZN,102.44000244140625
2022-11-01,AMZN,96.54000091552734
2022-12-01,AMZN,84.0
2023-01-01,AMZN,103.12999725341797
2023-02-01,AMZN,94.2300033569336
2023-03-01,AMZN,103.29000091552734
2023-04-01,AMZN,105.44999694824219
2023-05-01,AMZN,120.58000183105469
2023-06-01,AMZN,130.36000061035156
2023-07-01,AMZN,133.67999267578125
2023-08-01,AMZN,138.00999450683594
2023-09-01,AMZN,127.12000274658203
2023-10-01,AMZN,133.08999633789062
2023-11-01,AMZN,146.08999633789062
2023-12-01,AMZN,151.94000244140625
2024-01-01,AMZN,155.1999969482422
2024-02-01,AMZN,176.75999450683594
2024-03-01,AMZN,180.3800048828125
2024-04-01,AMZN,175.0
2024-05-01,AMZN,176.44000244140625
2024-06-01,AMZN,193.25
2024-07-01,AMZN,186.97999572753906
2024-08-01,AMZN,178.5
2024-09-01,AMZN,186.3300018310547
2024-10-01,AMZN,186.39999389648438
2024-11-01,AMZN,207.88999938964844
2024-12-01,AMZN,219.38999938964844
2025-01-01,AMZN,237.67999267578125
2025-02-01,AMZN,212.27999877929688
2025-03-01,AMZN,190.25999450683594
2025-04-01,AMZN,184.4199981689453
2025-05-01,AMZN,205.00999450683594
2025-06-01,AMZN,219.38999938964844
2025-07-01,AMZN,234.11000061035156
2025-08-01,AMZN,229.0
2025-09-01,AMZN,219.57000732421875
2025-10-01,AMZN,244.22000122070312
2025-11-01,AMZN,233.22000122070312
2025-12-01,AMZN,230.82000732421875
2026-01-01,AMZN,239.3000030517578
2026-02-01,AMZN,210.0
2026-03-01,AMZN,208.27000427246094
2026-04-01,AMZN,265.05999755859375
2026-05-01,AMZN,270.6400146484375
2026-06-01,AMZN,238.33999633789062
2026-07-01,AMZN,271.5799865722656
2026-08-01,AMZN,261.30999755859375
2016-09-01,META,127.15339660644531
2016-10-01,META,129.84971618652344
2016-11-01,META,117.3891372680664
2016-12-01,META,114.04846954345703
2017-01-01,META,129.18557739257812
2017-02-01,META,134.36009216308594
2017-03-01,META,140.81346130371094
2017-04-01,META,148.9420623779297
2017-05-01,META,150.14151000976562
2017-06-01,META,149.6656951904297
2017-07-01,META,167.7766571044922
2017-08-01,META,170.47299194335938
2017-09-01,META,169.38255310058594
2017-10-01,META,178.49253845214844
2017-11-01,META,175.63758850097656
2017-12-01,META,174.9239044189453
2018-01-01,META,185.2631072998047
2018-02-01,META,176.7677001953125
2018-03-01,META,158.39901733398438
2018-04-01,META,170.50271606445312
2018-05-01,META,190.11053466796875
2018-06-01,META,192.62843322753906
2018-07-01,META,171.07765197753906
2018-08-01,META,174.2002410888672
2018-09-01,META,163.0283660888672
2018-10-01,META,150.46864318847656
2018-11-01,META,139.385986328125
2018-12-01,META,129.94883728027344
2019-01-01,META,165.2389678955078
2019-02-01,META,160.04457092285156
2019-03-01,META,165.2389678955078
2019-04-01,META,191.71641540527344
2019-05-01,META,175.9250946044922
2019-06-01,META,191.31991577148438
2019-07-01,META,192.53919982910156
2019-08-01,META,184.05372619628906
2019-09-01,META,176.52980041503906
2019-10-01,META,189.98165893554688
2019-11-01,META,199.88470458984375
2019-12-01,META,203.4632568359375
2020-01-01,META,200.15232849121094
2020-02-01,META,190.7945098876953
2020-03-01,META,165.3479766845703
2020-04-01,META,202.927978515625
2020-05-01,META,223.13058471679688
2020-06-01,META,225.09332275390625
2020-07-01,META,251.46176147460938
2020-08-01,META,290.64764404296875
2020-09-01,META,259.6201171875
2020-10-01,META,260.819580078125
2020-11-01,META,274.5589294433594
2020-12-01,META,270.7821350097656
2021-01-01,META,256.0812072753906
2021-02-01,META,255.37738037109375
2021-03-01,META,291.9660339355469
2021-04-01,META,322.2501220703125
2021-05-01,META,325.8683776855469
2021-06-01,META,344.68316650390625
2021-07-01,META,353.1983642578125
2021-08-01,META,376.07745361328125
2021-09-01,META,336.4355773925781
2021-10-01,META,320.7532958984375
2021-11-01,META,321.63555908203125
2021-12-01,META,333.42205810546875
2022-01-01,META,310.5330505371094
2022-02-01,META,209.19296264648438
2022-03-01,META,220.42433166503906
2022-04-01,META,198.72488403320312
2022-05-01,META,191.95433044433594
2022-06-01,META,159.84629821777344
2022-07-01,META,157.7150115966797
2022-08-01,META,161.51165771484375
2022-09-01,META,134.49888610839844
2022-10-01,META,92.34903717041016
2022-11-01,META,117.07192993164062
2022-12-01,META,119.29241180419922
2023-01-01,META,147.67323303222656
2023-02-01,META,173.41714477539062
2023-03-01,META,210.0950469970703
2023-04-01,META,238.22799682617188
2023-05-01,META,262.41558837890625
2023-06-01,META,284.4817810058594
2023-07-01,META,315.8265380859375
2023-08-01,META,293.31427001953125
2023-09-01,META,297.59661865234375
2023-10-01,META,298.64739990234375
2023-11-01,META,324.3021545410156
2023-12-01,META,350.8787536621094
2024-01-01,META,386.7437438964844
2024-02-01,META,486.37890625
2024-03-01,META,481.86370849609375
2024-04-01,META,426.8778076171875
2024-05-01,META,463.2571716308594
2024-06-01,META,500.85784912109375
2024-07-01,META,471.66375732421875
2024-08-01,META,517.8338012695312
2024-09-01,META,569.1654663085938
2024-10-01,META,564.3331909179688
2024-11-01,META,571.03466796875
2024-12-01,META,582.6302490234375
2025-01-01,META,685.790283203125
2025-02-01,META,664.9135131835938
2025-03-01,META,574.035400390625
2025-04-01,META,546.7857666015625
2025-05-01,META,644.8786010742188
2025-06-01,META,735.6788940429688
2025-07-01,META,770.913330078125
2025-08-01,META,736.2868041992188
2025-09-01,META,732.4749145507812
2025-10-01,META,646.6680908203125
2025-11-01,META,646.2691650390625
2025-12-01,META,658.9146118164062
2026-01-01,META,715.2241821289062
2026-02-01,META,647.0258178710938
2026-03-01,META,571.6002197265625
2026-04-01,META,611.3433837890625
2026-05-01,META,631.92431640625
2026-06-01,META,563.2899780273438
2026-07-01,META,556.7100219726562
2026-08-01,META,575.7349853515625
2016-09-01,LITE,41.77000045776367
2016-10-01,LITE,33.599998474121094
2016-11-01,LITE,40.099998474121094
2016-12-01,LITE,38.650001525878906
2017-01-01,LITE,37.95000076293945
2017-02-01,LITE,45.900001525878906
2017-03-01,LITE,53.349998474121094
2017-04-01,LITE,42.75
2017-05-01,LITE,57.04999923706055
2017-06-01,LITE,57.04999923706055
2017-07-01,LITE,62.599998474121094
2017-08-01,LITE,56.849998474121094
2017-09-01,LITE,54.349998474121094
2017-10-01,LITE,63.150001525878906
2017-11-01,LITE,54.04999923706055
2017-12-01,LITE,48.900001525878906
2018-01-01,LITE,46.29999923706055
2018-02-01,LITE,61.0
2018-03-01,LITE,63.79999923706055
2018-04-01,LITE,50.45000076293945
2018-05-01,LITE,58.75
2018-06-01,LITE,57.900001525878906
2018-07-01,LITE,52.25
2018-08-01,LITE,67.9000015258789
2018-09-01,LITE,59.95000076293945
2018-10-01,LITE,54.650001525878906
2018-11-01,LITE,44.470001220703125
2018-12-01,LITE,42.0099983215332
2019-01-01,LITE,48.90999984741211
2019-02-01,LITE,49.75
2019-03-01,LITE,56.540000915527344
2019-04-01,LITE,61.970001220703125
2019-05-01,LITE,40.470001220703125
2019-06-01,LITE,53.40999984741211
2019-07-01,LITE,56.630001068115234
2019-08-01,LITE,55.7599983215332
2019-09-01,LITE,53.560001373291016
2019-10-01,LITE,62.65999984741211
2019-11-01,LITE,73.66000366210938
2019-12-01,LITE,79.30000305175781
2020-01-01,LITE,75.7699966430664
2020-02-01,LITE,77.81999969482422
2020-03-01,LITE,73.69999694824219
2020-04-01,LITE,80.91000366210938
2020-05-01,LITE,73.31999969482422
2020-06-01,LITE,81.43000030517578
2020-07-01,LITE,92.83000183105469
2020-08-01,LITE,86.0
2020-09-01,LITE,75.12999725341797
2020-10-01,LITE,82.69000244140625
2020-11-01,LITE,86.37999725341797
2020-12-01,LITE,94.80000305175781
2021-01-01,LITE,93.80000305175781
2021-02-01,LITE,90.0
2021-03-01,LITE,91.3499984741211
2021-04-01,LITE,85.05000305175781
2021-05-01,LITE,81.37000274658203
2021-06-01,LITE,82.02999877929688
2021-07-01,LITE,83.98999786376953
2021-08-01,LITE,86.63999938964844
2021-09-01,LITE,83.54000091552734
2021-10-01,LITE,82.58000183105469
2021-11-01,LITE,86.7699966430664
2021-12-01,LITE,105.7699966430664
2022-01-01,LITE,101.4800033569336
2022-02-01,LITE,98.86000061035156
2022-03-01,LITE,97.5999984741211
2022-04-01,LITE,81.20999908447266
2022-05-01,LITE,86.08000183105469
2022-06-01,LITE,79.41999816894531
2022-07-01,LITE,90.45999908447266
2022-08-01,LITE,83.55000305175781
2022-09-01,LITE,68.56999969482422
2022-10-01,LITE,74.44999694824219
2022-11-01,LITE,54.939998626708984
2022-12-01,LITE,52.16999816894531
2023-01-01,LITE,60.18000030517578
2023-02-01,LITE,53.810001373291016
2023-03-01,LITE,54.0099983215332
2023-04-01,LITE,48.25
2023-05-01,LITE,52.900001525878906
2023-06-01,LITE,56.72999954223633
2023-07-01,LITE,52.36000061035156
2023-08-01,LITE,54.130001068115234
2023-09-01,LITE,45.18000030517578
2023-10-01,LITE,39.209999084472656
2023-11-01,LITE,42.79999923706055
2023-12-01,LITE,52.41999816894531
2024-01-01,LITE,54.939998626708984
2024-02-01,LITE,48.470001220703125
2024-03-01,LITE,47.349998474121094
2024-04-01,LITE,43.7599983215332
2024-05-01,LITE,43.5
2024-06-01,LITE,50.91999816894531
2024-07-01,LITE,51.779998779296875
2024-08-01,LITE,57.61000061035156
2024-09-01,LITE,63.380001068115234
2024-10-01,LITE,63.869998931884766
2024-11-01,LITE,86.97000122070312
2024-12-01,LITE,83.94999694824219
2025-01-01,LITE,85.05999755859375
2025-02-01,LITE,70.33000183105469
2025-03-01,LITE,62.34000015258789
2025-04-01,LITE,59.040000915527344
2025-05-01,LITE,72.27999877929688
2025-06-01,LITE,95.05999755859375
2025-07-01,LITE,110.08000183105469
2025-08-01,LITE,132.80999755859375
2025-09-01,LITE,162.7100067138672
2025-10-01,LITE,201.55999755859375
2025-11-01,LITE,325.1600036621094
2025-12-01,LITE,368.5899963378906
2026-01-01,LITE,391.8399963378906
2026-02-01,LITE,700.9099731445312
2026-03-01,LITE,702.760009765625
2026-04-01,LITE,902.3200073242188
2026-05-01,LITE,854.9600219726562
2026-06-01,LITE,858.0599975585938
2026-07-01,LITE,713.9400024414062
2026-08-01,LITE,934.510009765625
2016-09-01,AMAT,27.09913444519043
2016-10-01,AMAT,26.137405395507812
2016-11-01,AMAT,29.034305572509766
2016-12-01,AMAT,29.097429275512695
2017-01-01,AMAT,30.882761001586914
2017-02-01,AMAT,32.75218963623047
2017-03-01,AMAT,35.175601959228516
2017-04-01,AMAT,36.72187423706055
2017-05-01,AMAT,41.580265045166016
2017-06-01,AMAT,37.438560485839844
2017-07-01,AMAT,40.157413482666016
2017-08-01,AMAT,40.98612976074219
2017-09-01,AMAT,47.317543029785156
2017-10-01,AMAT,51.259910583496094
2017-11-01,AMAT,48.01690673828125
2017-12-01,AMAT,46.51552963256836
2018-01-01,AMAT,48.7994384765625
2018-02-01,AMAT,52.498146057128906
2018-03-01,AMAT,50.69321823120117
2018-04-01,AMAT,45.278404235839844
2018-05-01,AMAT,46.4752311706543
2018-06-01,AMAT,42.27433776855469
2018-07-01,AMAT,44.507503509521484
2018-08-01,AMAT,39.55384826660156
2018-09-01,AMAT,35.53593826293945
2018-10-01,AMAT,30.2308349609375
2018-11-01,AMAT,34.46906280517578
2018-12-01,AMAT,30.271377563476562
2019-01-01,AMAT,36.133331298828125
2019-02-01,AMAT,35.63044357299805
2019-03-01,AMAT,36.857173919677734
2019-04-01,AMAT,40.95549392700195
2019-05-01,AMAT,36.139617919921875
2019-06-01,AMAT,41.94960021972656
2019-07-01,AMAT,46.11560821533203
2019-08-01,AMAT,45.05708312988281
2019-09-01,AMAT,46.821075439453125
2019-10-01,AMAT,50.91205596923828
2019-11-01,AMAT,54.515323638916016
2019-12-01,AMAT,57.47176742553711
2020-01-01,AMAT,54.60006332397461
2020-02-01,AMAT,54.89490509033203
2020-03-01,AMAT,43.277442932128906
2020-04-01,AMAT,46.92324447631836
2020-05-01,AMAT,53.27383804321289
2020-06-01,AMAT,57.32296371459961
2020-07-01,AMAT,61.00225830078125
2020-08-01,AMAT,58.607574462890625
2020-09-01,AMAT,56.562015533447266
2020-10-01,AMAT,56.352691650390625
2020-11-01,AMAT,78.70608520507812
2020-12-01,AMAT,82.35128784179688
2021-01-01,AMAT,92.2563705444336
2021-02-01,AMAT,112.99620056152344
2021-03-01,AMAT,127.72899627685547
2021-04-01,AMAT,126.87808227539062
2021-05-01,AMAT,132.29087829589844
2021-06-01,AMAT,136.38035583496094
2021-07-01,AMAT,134.01470947265625
2021-08-01,AMAT,129.6543731689453
2021-09-01,AMAT,123.51373291015625
2021-10-01,AMAT,131.11279296875
2021-11-01,AMAT,141.45370483398438
2021-12-01,AMAT,151.22732543945312
2022-01-01,AMAT,132.7947998046875
2022-02-01,AMAT,129.2024688720703
2022-03-01,AMAT,126.89185333251953
2022-04-01,AMAT,106.24063110351562
2022-05-01,AMAT,113.19829559326172
2022-06-01,AMAT,87.80614471435547
2022-07-01,AMAT,102.28285217285156
2022-08-01,AMAT,91.02051544189453
2022-09-01,AMAT,79.27404022216797
2022-10-01,AMAT,85.42788696289062
2022-11-01,AMAT,106.3052749633789
2022-12-01,AMAT,94.45263671875
2023-01-01,AMAT,108.13846588134766
2023-02-01,AMAT,112.9222412109375
2023-03-01,AMAT,119.41658782958984
2023-04-01,AMAT,109.88892364501953
2023-05-01,AMAT,129.92965698242188
2023-06-01,AMAT,140.88540649414062
2023-07-01,AMAT,147.75717163085938
2023-08-01,AMAT,149.2205810546875
2023-09-01,AMAT,135.2421112060547
2023-10-01,AMAT,129.28343200683594
2023-11-01,AMAT,146.62396240234375
2023-12-01,AMAT,158.655029296875
2024-01-01,AMAT,160.83804321289062
2024-02-01,AMAT,197.70611572265625
2024-03-01,AMAT,202.2266387939453
2024-04-01,AMAT,194.79380798339844
2024-05-01,AMAT,211.28939819335938
2024-06-01,AMAT,231.83084106445312
2024-07-01,AMAT,208.46011352539062
2024-08-01,AMAT,194.15480041503906
2024-09-01,AMAT,198.86940002441406
2024-10-01,AMAT,178.72164916992188
2024-11-01,AMAT,172.3641815185547
2024-12-01,AMAT,160.4463653564453
2025-01-01,AMAT,177.92845153808594
2025-02-01,AMAT,156.3068084716797
2025-03-01,AMAT,143.50125122070312
2025-04-01,AMAT,149.02890014648438
2025-05-01,AMAT,155.4422607421875
2025-06-01,AMAT,181.54269409179688
2025-07-01,AMAT,178.5578155517578
2025-08-01,AMAT,159.87571716308594
2025-09-01,AMAT,203.61380004882812
2025-10-01,AMAT,231.81781005859375
2025-11-01,AMAT,251.35421752929688
2025-12-01,AMAT,256.0773620605469
2026-01-01,AMAT,321.1753845214844
2026-02-01,AMAT,371.4405517578125
2026-03-01,AMAT,341.0010070800781
2026-04-01,AMAT,393.5793151855469
2026-05-01,AMAT,449.5792541503906
2026-06-01,AMAT,722.2277221679688
2026-07-01,AMAT,507.12774658203125
2026-08-01,AMAT,474.0199890136719
2016-09-01,TSM,24.31971549987793
2016-10-01,TSM,24.725181579589844
2016-11-01,TSM,23.604190826416016
2016-12-01,TSM,22.85687828063965
2017-01-01,TSM,24.574119567871094
2017-02-01,TSM,25.01933479309082
2017-03-01,TSM,26.108518600463867
2017-04-01,TSM,26.29136848449707
2017-05-01,TSM,28.111970901489258
2017-06-01,TSM,28.69956398010254
2017-07-01,TSM,29.520488739013672
2017-08-01,TSM,30.34963035583496
2017-09-01,TSM,30.82575798034668
2017-10-01,TSM,34.74978256225586
2017-11-01,TSM,32.5086555480957
2017-12-01,TSM,32.54970932006836
2018-01-01,TSM,37.19614028930664
2018-02-01,TSM,35.58712387084961
2018-03-01,TSM,35.923702239990234
2018-04-01,TSM,31.564598083496094
2018-05-01,TSM,31.769826889038086
2018-06-01,TSM,31.110742568969727
2018-07-01,TSM,35.06764602661133
2018-08-01,TSM,37.1014289855957
2018-09-01,TSM,37.57796096801758
2018-10-01,TSM,32.42119598388672
2018-11-01,TSM,31.987218856811523
2018-12-01,TSM,31.408567428588867
2019-01-01,TSM,32.012733459472656
2019-02-01,TSM,33.22959518432617
2019-03-01,TSM,34.854923248291016
2019-04-01,TSM,37.28862762451172
2019-05-01,TSM,32.633934020996094
2019-06-01,TSM,34.41547393798828
2019-07-01,TSM,37.455501556396484
2019-08-01,TSM,37.455501556396484
2019-09-01,TSM,41.13224411010742
2019-10-01,TSM,45.6897087097168
2019-11-01,TSM,46.98173522949219
2019-12-01,TSM,51.77449417114258
2020-01-01,TSM,48.067386627197266
2020-02-01,TSM,47.97828674316406
2020-03-01,TSM,42.99101257324219
2020-04-01,TSM,47.79476547241211
2020-05-01,TSM,45.27593994140625
2020-06-01,TSM,51.45103073120117
2020-07-01,TSM,71.49854278564453
2020-08-01,TSM,71.82481384277344
2020-09-01,TSM,73.85365295410156
2020-10-01,TSM,76.40440368652344
2020-11-01,TSM,88.38388061523438
2020-12-01,TSM,99.75303649902344
2021-01-01,TSM,111.17010498046875
2021-02-01,TSM,115.21366882324219
2021-03-01,TSM,108.61376953125
2021-04-01,TSM,107.1996078491211
2021-05-01,TSM,107.76896667480469
2021-06-01,TSM,110.76338958740234
2021-07-01,TSM,107.51866149902344
2021-08-01,TSM,109.70333862304688
2021-09-01,TSM,103.34160614013672
2021-10-01,TSM,105.23905181884766
2021-11-01,TSM,108.43233489990234
2021-12-01,TSM,111.81781005859375
2022-01-01,TSM,113.97405242919922
2022-02-01,TSM,99.45661926269531
2022-03-01,TSM,97.36807250976562
2022-04-01,TSM,86.78700256347656
2022-05-01,TSM,89.0003433227539
2022-06-01,TSM,76.74817657470703
2022-07-01,TSM,83.06639862060547
2022-08-01,TSM,78.25028228759766
2022-09-01,TSM,64.72920989990234
2022-10-01,TSM,58.11091232299805
2022-11-01,TSM,78.34351348876953
2022-12-01,TSM,70.72650146484375
2023-01-01,TSM,88.04495239257812
2023-02-01,TSM,82.6709213256836
2023-03-01,TSM,88.78008270263672
2023-04-01,TSM,80.45753479003906
2023-05-01,TSM,94.09619903564453
2023-06-01,TSM,96.72341918945312
2023-07-01,TSM,95.02702331542969
2023-08-01,TSM,89.6790542602539
2023-09-01,TSM,83.71868133544922
